Time Stamp,User,Compound,Positive,Neutral,Negative,Tweet,Tweet_Ago
11/2/2017,@Boeing,0.1779,0.086,0.914,0,"RT @FoxBusiness: .@Boeing CEO Muilenburg: ""Growing global - passenger traffic is very robust... We're seeing more and more new passengers.""…",497
11/2/2017,@Boeing,0.6087,0.216,0.784,0,"RT @FoxBusiness: .@Boeing CEO Muilenburg: ""We're looking forward to the president's trip to China... China is a very important growth marke…",498
11/2/2017,@Boeing,0,0,1,0,WATCH LIVE: Today at 8:30 ET @Boeing CEO Dennis Muilenburg talks with @MorningsMaria’s @MariaBartiromo on @FoxBusiness,499
11/2/2017,@Boeing,0,0,1,0,@Boeing CEO live with @MariaBartiromo this morning! https://t.co/4EdRqXn0A6,500
11/1/2017,@Boeing,0,0,1,0,#Boeing Statement on Scott Garrett’s Testimony on #ExIm Bank https://t.co/TeTJ3LZFF1,501
11/1/2017,@Boeing,0,0,1,0,"#Boeing invests in Gamma Alloys, developing lightweight and ultra-strong nano-reinforced aluminum alloys:… https://t.co/XiEapKMsMS",502
10/31/2017,@Boeing,0.4939,0.229,0.678,0.093,Make no bones about it - exoskeletons give Boeing mechanics a helping hand on Halloween and every day while testing… https://t.co/cKQ9XaRNmF,503
10/30/2017,@Boeing,0.4019,0.31,0.69,0,RELEASE: #Boeing board approves quarterly dividend: https://t.co/66hAPUVVut,504
10/27/2017,@Boeing,-0.4199,0,0.872,0.128,Luke “Skywalker” strikes again! His letter reminded us of when we were fourth graders. Keep dreaming Luke. You've g… https://t.co/R3aOQVAaeh,505
10/26/2017,@Boeing,0,0,1,0,“We’re changing the world by shaping the future of aerospace.” More on our next-gen aircraft research:… https://t.co/ZEavFQnuUA,506
10/25/2017,@Boeing,0.6597,0.403,0.597,0,"CEO Muilenburg: #Boeing improving productivity and affordability, and accelerating innovation.",507
10/25/2017,@Boeing,0,0,1,0,#BoeingGlobalServices reported $3.6B revenue with 14.2% operating margins. https://t.co/PnnGpEXbXr,508
10/25/2017,@Boeing,0,0,1,0,.@BoeingDefense reported operating margins of 10.2%; $6B in new orders. https://t.co/VZQlAqnJCS,509
10/25/2017,@Boeing,0,0,1,0,.@BoeingAirplanes generated $15B revenue on record 202 deliveries. https://t.co/mxBqg5gy2g,510
10/25/2017,@Boeing,0,0,1,0,#Boeing increasing guidance for operating cash flow &amp; EPS.,511
10/25/2017,@Boeing,0.5994,0.308,0.692,0,"#Boeing’s financial results = record commercial deliveries, solid operating performance + strong cash generation. https://t.co/qiDuQYtPBL",512
10/25/2017,@Boeing,0,0,1,0,#Boeing’s 3Q earnings call w/ CEO Dennis Muilenburg &amp; CFO Greg Smith has started.,513
10/25/2017,@Boeing,0,0,1,0,RELEASE: #Boeing reports third-quarter results; raises cash flow &amp; EPS guidance: https://t.co/0drd2KP5nS,514
10/22/2017,@Boeing,0.5994,0.178,0.822,0,Congratulations #Boeing #CIO @tcolbert for your recognition on the Future List 2017 as one of the most forward-look… https://t.co/k0eAcj6tkS,515
10/20/2017,@Boeing,0,0,1,0,RELEASE: #Boeing CFO Smith to Speak at Baird Global Industrial Conference Nov. 8: https://t.co/BwimPur1gk,516
10/19/2017,@Boeing,0,0,1,0,#Boeing invests in unmanned systems technology leader Near Earth Autonomy to shape future mobility:… https://t.co/RBg7plcf8H,517
10/18/2017,@Boeing,0.8689,0.38,0.62,0,"#Boeing CEO Muilenburg joins @R2RProjectHero in its mission to heal wounds, build strength and inspire hope among m… https://t.co/j8YAgInhge",518
10/17/2017,@Boeing,0,0,1,0,Boeing statement on Airbus/Bombardier announcement: https://t.co/zXxg5sLXwH,519
10/17/2017,@Boeing,0,0,1,0,RT @BoeingDefense: RELEASE: #Boeing names Cherry as new leader of Phantom Works technology division: http: https://t.co/mpbpKOFLz9 https://…,520
10/17/2017,@Boeing,0,0,1,0,Statement on Airbus/Bombardier: https://t.co/y8rXIZK1NN,521
10/17/2017,@Boeing,0,0,1,0,RT @pmusser: If @Airbus and @Bombardier think this deal will get them around the rules....#thinkagain,522
10/13/2017,@Boeing,0.0516,0.11,0.789,0.101,RT @BizRoundtable: #PerkinsAct critical to equip America's workforce with skills employers need. 59 Senators agree it's time to renew. http…,523
10/10/2017,@Boeing,0.926,0.492,0.508,0,Through our support of @USOPathfinder we aim to help ensure our heroes succeed in their next mission. - CEO Muilenburg #AUSA2017,524
10/10/2017,@Boeing,0.4019,0.162,0.838,0,"#Boeing donates $5 million to @USOPathfinder to help 200,000+ transitioning service members. #AUSA2017 RELEASE:… https://t.co/53kfl5k9U1",525
10/10/2017,@Boeing,0.9062,0.447,0.553,0,"#Boeing CEO Muilenburg honored with @AUSAorg’s John W. Dixon Award for 
outstanding industrial contribution to nati… https://t.co/oUoYp0UDDd",526
10/6/2017,@Boeing,0.7717,0.456,0.544,0,Congrats to our #Boeing teammates on the honors. #WomenMakeUsBetter https://t.co/R6ZzQ3qsd0,527
10/5/2017,@Boeing,0.3612,0.137,0.863,0,"Muilenburg @VP Space Council: While others may dream, we actually do, &amp; we do with the resources &amp; expertise to deliver on our commitments",528
10/5/2017,@Boeing,0.4199,0.141,0.859,0,RT @pmusser: Here with Boeing CEO and boss Dennis Muilenburg at @VP Space Council Event. Getting ready! https://t.co/pHW8mPOQsY,529
10/5/2017,@Boeing,0,0,1,0,Hear #Boeing CEO Dennis Muilenburg address the National Space Council LIVE https://t.co/sa7rdSrbji #NextFrontier… https://t.co/Oc2TjV42HX,530
10/5/2017,@Boeing,0.4404,0.162,0.838,0,RELEASE: #Boeing to acquire @AuroraFlightSci to accelerate dev of autonomy tech for innovative aerospace vehicles: https://t.co/2NHAovglm8,531
10/4/2017,@Boeing,0.6705,0.282,0.718,0,Fernandes @ #ATAG2017: #Boeing is looking for 20% efficiency improvement in any new product — including the… https://t.co/R0kjOy14a0,532
9/29/2017,@Boeing,0,0,1,0,Prepare for a weekend of binge-watching. Catch the entire 2nd season of The Age of Aerospace—Saturday night on… https://t.co/Mja6qb0N8R,533
9/28/2017,@Boeing,0,0,1,0,".@TheAtlantic sat down with Elizabeth Lund, VP of the 777 fleet, to discuss her career as an aeronautical engineer.… https://t.co/wB7uZVYHfe",534
9/28/2017,@Boeing,0.3612,0.161,0.839,0,#Boeing CEO Dennis Muilenburg talked about the importance of tax reform at #WashingtonIdeas. https://t.co/BuZY853M6U,535
9/27/2017,@Boeing,0.4767,0.193,0.807,0,RELEASE: #Boeing donates additional $1 million to assist hurricane recovery and relief efforts: https://t.co/BKxGvCoEnP,536
9/27/2017,@Boeing,0,0,1,0,RT @WashingtonIdeas: Live now: @AtlanticMedia Chairman David Bradley takes the stage for an interview with @Boeing CEO Dennis Muilenburg at…,537
9/27/2017,@Boeing,0,0,1,0,RELEASE: #Boeing to release third-quarter results on October 25: https://t.co/8c07QHEBKg,538
9/26/2017,@Boeing,0.3182,0.126,0.874,0,"Be sure to catch our CEO, Dennis Muilenburg tomorrow at #WashingtonIdeas. Watch live 11:20 am ET:… https://t.co/Max21iOjk4",539
9/26/2017,@Boeing,0.4019,0.119,0.881,0,Calling all makers and doers: We're sponsoring @GoFlyPrize to help make people fly. Hear from our CTO about why thi… https://t.co/AhyLkwSdz0,540
9/25/2017,@Boeing,0.7351,0.279,0.721,0,"RT @BoeingDefense: Congrats to our CEO, Leanne Caret, named one of @FortuneMPW powerful women in business. #WomenMakeUsBetter https://t.co/…",541
9/21/2017,@Boeing,0,0,1,0,RELEASE: Turkish Airlines announces intent to order 40 787-9 Dreamliners: https://t.co/zrAn2QvlhQ,542
9/21/2017,@Boeing,0,0,1,0,"RT @BoeingAirplanes: 3 yrs before the 1st #Boeing 777-300ER delivery, it had 69 orders. Today, the #777X has 326 orders! Learn more: https:…",543
9/21/2017,@Boeing,0,0,1,0,Watch how one man's design altered the future of helicopters. Discover how this weekend—check your local listings. https://t.co/SrqFlCGLX2,544
9/21/2017,@Boeing,0.7346,0.267,0.733,0,"RT @BoeingDefense: We’re proud @FortuneMPW named our CEO, Leanne Caret, one of the most powerful women in business. https://t.co/pGevlflxjW…",545
9/20/2017,@Boeing,0.3612,0.152,0.848,0,".@BizRoundtable conversation was a constructive discussion about the importance of tax reform to competitiveness, i… https://t.co/uEUhawOnRA",546
9/17/2017,@Boeing,0,0,1,0,Boeing's Theressa (Tress) Barrett has served wherever she's gone.  #VeteransMakeUsBetter https://t.co/f7O9AumX4G,547
9/15/2017,@Boeing,0,0,1,0,James McDonnell changed naval aviation forever after WWII. Discover how this weekend—check your local listings. https://t.co/G0Q2fiG4rP,548
9/13/2017,@Boeing,0.7425,0.422,0.578,0,Muilenburg: Our prospects for the future of our defense business are very strong,549
9/13/2017,@Boeing,-0.128,0,0.933,0.067,"Muilenburg: Based on 787 order backlog of ~ 700 airplanes and continued demand, we confirm plan to go up in rate to… https://t.co/aPHH6VoxAs",550
9/13/2017,@Boeing,0,0,1,0,Muilenburg: We have a large and diverse backlog and our focus has been on driving productivity,551
9/13/2017,@Boeing,0.3818,0.342,0.658,0,Muilenburg: Productivity is fuelling our innovation,552
9/13/2017,@Boeing,0,0,1,0,#Boeing CEO Dennis Muilenburg speaking at @MorganStanley Laguna Conference: https://t.co/GM0lswF5yQ,553
9/8/2017,@Boeing,0,0,1,0,Science fiction has a tendency to become science fact. Watch The Age of Aerospace tonight at… https://t.co/HrivZ41IlX,554
9/7/2017,@Boeing,0.2023,0.167,0.833,0,RELEASE: #Boeing names Musser to top Communications post: https://t.co/5pndKbDEqN https://t.co/JMvOcuIzDh,555
9/4/2017,@Boeing,0.3612,0.217,0.783,0,RELEASE: WTO reverses ruling against Washington state tax incentive: https://t.co/yiimv4rhNd,556
8/31/2017,@Boeing,0,0,1,0,Catch up on Season 1 of Age of Aerospace TV series before Season 2 begins next week! https://t.co/oW4HreIr9x https://t.co/mZt1kSjfu9,557
8/29/2017,@Boeing,0.4767,0.193,0.807,0,RELEASE: #Boeing donates $1 million to assist Hurricane Harvey recovery and relief efforts: https://t.co/5HpwiexmTG,558
8/25/2017,@Boeing,0,0,1,0,RELEASE: #Boeing Chairman and CEO Muilenburg to Speak at Morgan Stanley Laguna Conference Sept. 13: https://t.co/p0mydVirzl,559
8/24/2017,@Boeing,0.5994,0.234,0.766,0,Boeing employees share with @SpeakerRyan innovations driven by our workforce &amp; suppliers in support of America’s #1… https://t.co/0RACr9Fr8A,560
8/24/2017,@Boeing,0.836,0.372,0.628,0,RT @BoeingAirplanes: Boeing products are America’s #1 manufactured export and today we share workplace innovation &amp; excellence w/@SpeakerRy…,561
8/24/2017,@Boeing,0.8885,0.418,0.582,0,Boeing thanks @SpeakerRyan for focus on skills gap. Proud to have supported House Strengthening Career &amp; Tech Edu A… https://t.co/3n60NsAZzW,562
8/24/2017,@Boeing,-0.743,0.047,0.759,0.195,"RT @SpeakerRyan: Our tax code was competitive in 1986, but not anymore. We now have the worst tax system in the industrialize world. https:…",563
8/20/2017,@Boeing,0,0,1,0,"RT @BoeingDefense: Have your #Eclipse2017 plans set?
Find out why @Astro_Ferg is hitting the road to the path of totality. #Eclipse https:/…",564
8/18/2017,@Boeing,0.128,0.143,0.857,0,Watch how 3 #Boeing planes launched the jet age: https://t.co/yMN3GaZzy9. https://t.co/Jq6L4X9Qlv,565
8/11/2017,@Boeing,0.7783,0.343,0.657,0,Congratulations to @TheBig_Easy on his 100th career major championship from everyone at Boeing.  #100Majors… https://t.co/QYrJ0INc6p,566
8/10/2017,@Boeing,0,0,1,0,RELEASE: #Boeing board elects Caroline Kennedy as new director. https://t.co/HKdexLtMnc https://t.co/a72BVKGax2,567
8/8/2017,@Boeing,0.2484,0.105,0.895,0,RT @BizRoundtable: .@BizRoundtable survey: 77% of CEOs said tax reform will make U.S. firms more competitive #TaxReformTuesday https://t.co…,568
8/4/2017,@Boeing,0,0,1,0,'The Age of Aerospace' TV series is rebroadcasting in August!  https://t.co/69EjKcqT8x https://t.co/pDomMNWdtW,569
8/4/2017,@Boeing,0.8748,0.384,0.616,0,"Today, we're proud to salute the men and women who keep our coasts safe. Happy birthday, Coast Guard!… https://t.co/6PWeISZiwo",570
8/3/2017,@Boeing,0.8074,0.343,0.657,0,"#Boeing invests in Pittsburgh-based AR/VR video leader C360, great example of exciting local tech scene.… https://t.co/oWtzAmefB3",571
8/3/2017,@Boeing,0.3818,0.191,0.809,0,"#Boeing’s Guidance, Navigation and Control simulation lab helps design future aircraft. https://t.co/1Z47iwRADh",572
8/2/2017,@Boeing,0.5984,0.308,0.692,0,Aerospace applications of C360’s advanced video technology include more capable autonomous systems.… https://t.co/CM7KewHAUc,573
8/2/2017,@Boeing,0,0,1,0,RELEASE: #Boeing invests in video and augmented/virtual reality leader C360 technologies: https://t.co/7HO1Z2NCxB,574
8/2/2017,@Boeing,0.8,0.449,0.551,0,#Boeing is Investing. Innovating. Inspiring. Learn more about our charitable giving strategy:… https://t.co/tcmMssc4Mo,575
8/2/2017,@Boeing,0.6908,0.388,0.612,0,RELEASE: #Boeing and JAXA to flight-test technology to improve safety: https://t.co/JKdn75ppTT,576
7/27/2017,@Boeing,0,0,1,0,RELEASE: #Boeing CFO Smith to speak at Jefferies Industrials Conference Aug. 9: https://t.co/vyAQxhQUfs,577
7/26/2017,@Boeing,0.7003,0.382,0.618,0,"#Boeing positioned for top- and bottom-line growth, increasing value for customers, shareholders &amp; employees",578
7/26/2017,@Boeing,0.4019,0.307,0.584,0.109,"CEO Muilenburg: healthy demand in commercial, defense, space &amp; services markets",579
7/26/2017,@Boeing,0.5106,0.216,0.784,0,@BoeingDefense reported strong  operating margins of 12.9% on $6.9 billion of revenues https://t.co/UuDesdVsT4,580
7/26/2017,@Boeing,0.2263,0.137,0.863,0,@BoeingAirplanes delivered 183 new jetliners; added 183 new net orders worth $22B https://t.co/E8MBhaKZh3,581
7/26/2017,@Boeing,0,0,1,0,"#Boeing increasing guidance for 2017 operating cash flow, EPS and operating margins",582
7/26/2017,@Boeing,0.6908,0.449,0.551,0,#Boeing’s financial results = strong operating performance + robust cash generation,583
7/26/2017,@Boeing,0,0,1,0,#Boeing’s 2Q earnings call w/ CEO Dennis Muilenburg &amp; CFO Greg Smith begins now,584
7/26/2017,@Boeing,0,0,1,0,RELEASE: #Boeing reports second-quarter results and raises EPS guidance: https://t.co/T225D71zFv,585
7/20/2017,@Boeing,0,0,1,0,"RT @BoeingDefense: ""The Eagle has landed."" 
July 20, 1969, 4 days after launch, the crew of #Apollo 11 landed on the Moon. 
48 years ago #O…",586
7/19/2017,@Boeing,0,0,1,0,RT @GovAbbott: Toured the @Boeing  facility in San Antonio today where 40% of the facility’s employees are military veterans https://t.co/Y…,587
7/10/2017,@Boeing,0.6369,0.245,0.755,0,#Boeing is proud work with more than 600 businesses in Texas to create jobs and economic opportunity.… https://t.co/Zllek4FrhV,588
7/10/2017,@Boeing,0,0,1,0,"#Boeing Global Services is officially open for business in Plano, Texas! https://t.co/n7w4GjUClG",589
7/7/2017,@Boeing,0.8356,0.305,0.695,0,RT @BoeingDefense: Wow! #C17 pass in the famous Mach Loop by @315AW. Amazing video by @h18pdwphotos. FULL VIDEO &gt; https://t.co/nhjFPoMqEY…,590
7/7/2017,@Boeing,0,0,1,0,RELEASE: #Boeing reports second-quarter deliveries: https://t.co/g0t92mJzXE,591
7/5/2017,@Boeing,0.8516,0.307,0.693,0,RT @warriorgames: Show your support for your favorite team &amp; make your own cheer sign at the @Boeing booth by Gate 0 at @SoldierField! #War…,592
7/5/2017,@Boeing,0.8658,0.433,0.567,0,Medal of Honor recipient &amp; #Boeing Director of Veterans Outreach Flo Groberg joins a young fan at Boeing… https://t.co/w11K8YBO3D,593
7/4/2017,@Boeing,0.6461,0.209,0.791,0,"Today, we'd like to say more than thank you to every service member who has made this day of celebration possible.… https://t.co/0zzmsG6DRw",594
7/2/2017,@Boeing,0.7906,0.318,0.682,0,#Boeing Super Hornet flyover at #WarriorGames opening ceremonies. #Boeing is proud to sponsor such an inspirational… https://t.co/t5HcxNjOb9,595
7/2/2017,@Boeing,0.5106,0.142,0.858,0,RT @warriorgames: Looking for something fun to do this weekend? Come out to the #WarriorGames. Full schedule of events here: https://t.co/W…,596
7/2/2017,@Boeing,0,0,1,0,"RT @warriorgames: Ladies and gentlemen, the 2017 #WarriorGames have begun! https://t.co/dhnjPMhlUK",597
7/1/2017,@Boeing,0,0,1,0,Boeing donates $1 million to six nonprofit organizations at the 2017 @DeptofDefense #WarriorGames… https://t.co/rLWvsAaOq9,598
7/1/2017,@Boeing,0,0,1,0,"It's more than a race. It's a journey. Find your way to the 2017 @WarriorGames: Chicago, 6/30-7/8… https://t.co/tTr3mqX17G",599
7/1/2017,@Boeing,0,0,1,0,It’s #Boeing. It’s Global. It’s Services. It’s here. #BoeingGlobalServices https://t.co/chMEXeUXCD https://t.co/aw1aV7RnV0,600
6/30/2017,@Boeing,0,0,1,0,"300 locations. 70 countries. 40 states. 22,000 employees. Learn more about #BoeingGlobalServices:… https://t.co/UYtLt13vIJ",601
6/30/2017,@Boeing,0.7184,0.261,0.739,0,"CEO Dennis Muilenburg and #Boeing proud to continue to lead in space, supporting standup of National Space Council https://t.co/sNI9CZvJ45",602
6/30/2017,@Boeing,0,0,1,0,"#BoeingGlobalServices does it all. From supply chain management to flight operations, to pilot training. Anytime. A… https://t.co/of39AMYtbw",603
6/30/2017,@Boeing,0,0,1,0,RELEASE: #Boeing Global Services begins operations: https://t.co/U5plYzelB5,604
6/30/2017,@Boeing,0.7472,0.361,0.639,0,"Their spirit is never broken. #Boeing is proud to sponsor the 2017 @WarriorGames: Chicago, 6/30-7/8… https://t.co/gLSizGJ9oe",605
6/29/2017,@Boeing,0,0,1,0,RT @warriorgames: Run. Skate. Bike. Even ride a horse. Do whatever it takes to catch the start of the #WarriorGames when they come to Chica…,606
6/28/2017,@Boeing,0.1027,0.189,0.811,0,RELEASE: #Boeing expands CFO Smith's role: https://t.co/EVgIkTEjqN,607
6/27/2017,@Boeing,0,0,1,0,RELEASE: #Boeing senior VP Fancher to retire after 40 years of service: https://t.co/davWWB9jLf,608
6/26/2017,@Boeing,0.4767,0.256,0.744,0,RELEASE: #Boeing HorizonX invests in artificial intelligence leader @SparkCognition: https://t.co/CzLjIsajE2,609
